FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
01/09/2014;1111X;SANTANDER;CANTABRIA;52;20.2;0.0;16.4;5:20;24.0;Varias;7;6.4;12.5;12:20;12.7;1013.9;0;1010.8;16
02/09/2014;1111X;SANTANDER;CANTABRIA;52;20.8;0.0;17.9;4:50;23.8;12:40;8;7.2;14.7;13:40;12.6;1011.3;0;1006.8;Varias
03/09/2014;1111X;SANTANDER;CANTABRIA;52;21.0;0.2;17.5;0:40;24.4;12:00;10;3.6;11.9;3:40;9.8;1007.7;21;1004.4;4
04/09/2014;1111X;SANTANDER;CANTABRIA;52;20.3;0.0;18.0;Varias;22.6;10:10;99;3.9;8.3;Varias;10.7;1010.0;Varias;1006.5;Varias
05/09/2014;1111X;SANTANDER;CANTABRIA;52;20.6;0.0;17.9;5:50;23.3;16:20;7;2.2;5.3;15:00;12.0;1010.0;9;1007.4;24
06/09/2014;1111X;SANTANDER;CANTABRIA;52;20.5;0.0;17.4;Varias;23.6;14:40;12;1.7;5.8;5:10;9.5;1007.4;0;1004.3;15
07/09/2014;1111X;SANTANDER;CANTABRIA;52;22.0;0.0;18.3;6:10;25.8;14:40;9;5.3;11.7;13:40;7.3;1006.4;23;1000.6;15
08/09/2014;1111X;SANTANDER;CANTABRIA;52;21.1;0.0;18.6;23:30;23.6;12:50;9;3.3;6.1;18:10;11.8;1010.6;21;1006.1;Varias
09/09/2014;1111X;SANTANDER;CANTABRIA;52;21.8;0.0;18.0;5:00;25.5;13:20;7;4.4;10.3;11:20;11.8;1010.3;Varias;1008.2;16
10/09/2014;1111X;SANTANDER;CANTABRIA;52;22.4;0.0;18.9;6:10;26.0;12:40;9;3.3;9.7;13:50;10.2;1008.7;0;1003.3;16
11/09/2014;1111X;SANTANDER;CANTABRIA;52;21.4;0.0;19.4;23:50;23.5;14:30;27;2.5;6.4;8:20;5.6;1009.2;21;1005.0;2
12/09/2014;1111X;SANTANDER;CANTABRIA;52;21.0;0.0;18.5;5:40;23.4;15:20;8;3.1;7.2;16:40;11.1;1011.1;Varias;1008.0;Varias
13/09/2014;1111X;SANTANDER;CANTABRIA;52;21.3;0.0;17.3;6:10;25.3;11:10;8;3.1;8.1;10:50;8.5;1011.0;0;1009.3;24
14/09/2014;1111X;SANTANDER;CANTABRIA;52;20.0;2.4;17.3;Varias;22.6;12:00;27;1.9;10.8;16:50;7.5;1009.3;0;1004.8;15
15/09/2014;1111X;SANTANDER;CANTABRIA;52;20.6;0.0;16.1;4:20;25.1;14:10;11;2.2;7.5;21:50;9.1;1006.0;9;1003.1;24
16/09/2014;1111X;SANTANDER;CANTABRIA;52;25.3;0.0;18.9;1:00;31.7;16:00;14;4.4;14.2;14:10;4.4;1003.2;0;993.9;18
17/09/2014;1111X;SANTANDER;CANTABRIA;52;25.8;0.0;20.8;23:00;30.9;14:10;18;7.5;19.4;7:50;7.9;998.2;21;994.1;4
18/09/2014;1111X;SANTANDER;CANTABRIA;52;25.4;0.0;20.7;5:40;30.0;14:50;19;6.4;16.7;7:20;9.7;999.0;Varias;996.5;Varias
19/09/2014;1111X;SANTANDER;CANTABRIA;52;24.1;0.0;21.3;5:10;26.9;14:30;19;6.7;15.3;10:50;3.4;1004.8;24;998.6;4
20/09/2014;1111X;SANTANDER;CANTABRIA;52;23.8;0.0;19.6;4:40;28.1;11:10;20;2.8;10.0;1:30;8.4;1012.8;23;1004.8;0
21/09/2014;1111X;SANTANDER;CANTABRIA;52;20.4;0.0;18.0;6:10;22.8;15:30;21;2.2;5.3;5:10;11.4;1013.5;11;1012.0;Varias
22/09/2014;1111X;SANTANDER;CANTABRIA;52;19.4;10.0;18.0;21:50;20.9;10:40;6;5.0;12.5;11:30;0.0;1012.5;0;1009.3;Varias
23/09/2014;1111X;SANTANDER;CANTABRIA;52;18.3;0.0;17.0;6:20;19.6;14:20;7;3.1;7.2;5:30;1.3;1011.3;21;1008.9;3
24/09/2014;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;15.8;6:40;20.3;13:40;26;3.3;9.4;11:10;5.4;1016.2;23;1010.8;4
25/09/2014;1111X;SANTANDER;CANTABRIA;52;18.2;0.0;15.6;23:40;20.8;14:40;8;3.1;6.9;16:40;4.9;1017.0;10;1015.4;4
26/09/2014;1111X;SANTANDER;CANTABRIA;52;18.3;0.0;14.2;5:40;22.4;14:50;8;4.4;9.2;16:40;11.3;1018.2;Varias;1015.9;24
27/09/2014;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;14.7;5:30;21.3;15:10;13;1.4;5.8;3:50;11.1;1015.9;0;1011.4;16
28/09/2014;1111X;SANTANDER;CANTABRIA;52;19.4;4.0;17.4;3:50;21.3;16:00;26;3.1;8.3;8:10;2.4;1015.2;21;1011.0;3
29/09/2014;1111X;SANTANDER;CANTABRIA;52;18.8;0.0;16.9;4:50;20.8;15:20;25;2.2;4.7;21:50;6.5;1018.9;23;1014.3;4
30/09/2014;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;16.9;23:59;21.9;15:10;7;3.1;6.4;16:00;9.9;1020.4;21;1018.4;5
01/10/2014;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;15.4;Varias;23.5;10:50;7;6.4;12.2;14:30;10.7;1021.1;21;1018.8;14
02/10/2014;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;15.7;6:10;23.2;10:10;7;4.7;8.3;11:00;10.0;1020.4;0;1017.2;16
03/10/2014;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;15.5;5:50;23.2;13:20;5;3.3;6.4;12:20;11.0;1017.4;0;1011.5;24
04/10/2014;1111X;SANTANDER;CANTABRIA;52;18.2;16.6;14.6;23:50;21.7;14:30;32;5.3;18.3;16:20;2.7;1016.4;24;1010.0;Varias
05/10/2014;1111X;SANTANDER;CANTABRIA;52;16.7;0.0;13.3;23:00;20.1;10:30;8;5.3;11.7;15:10;7.5;1016.4;0;1006.1;24
06/10/2014;1111X;SANTANDER;CANTABRIA;52;18.5;2.6;13.6;0:00;23.4;11:20;30;2.8;10.6;20:30;3.8;1006.1;0;1000.4;15
07/10/2014;1111X;SANTANDER;CANTABRIA;52;19.4;0.2;16.1;0:10;22.7;13:20;18;3.1;10.3;23:59;5.4;1003.9;11;998.4;24
08/10/2014;1111X;SANTANDER;CANTABRIA;52;21.3;25.4;16.0;20:20;26.6;11:30;18;5.0;16.1;13:10;0.9;1001.1;21;994.8;13
09/10/2014;1111X;SANTANDER;CANTABRIA;52;17.3;0.0;14.7;3:10;19.9;11:50;30;1.9;9.4;4:10;1.4;1007.4;22;999.1;2
10/10/2014;1111X;SANTANDER;CANTABRIA;52;16.8;0.0;14.6;6:00;19.1;11:30;28;2.8;7.8;11:00;3.4;1008.0;20;1005.2;4
11/10/2014;1111X;SANTANDER;CANTABRIA;52;18.0;7.6;13.9;6:00;22.0;11:40;8;4.7;11.1;15:40;8.2;1007.6;0;996.7;23
12/10/2014;1111X;SANTANDER;CANTABRIA;52;17.9;20.6;15.2;22:50;20.6;12:40;29;3.9;8.3;13:00;2.7;1000.4;23;992.8;6
13/10/2014;1111X;SANTANDER;CANTABRIA;52;16.8;0.2;14.6;5:50;19.1;15:30;99;3.3;11.1;Varias;3.3;1002.6;11;998.4;23
14/10/2014;1111X;SANTANDER;CANTABRIA;52;17.7;0.0;14.7;20:10;20.7;10:00;20;4.2;10.0;2:00;7.7;1002.4;19;998.3;1
15/10/2014;1111X;SANTANDER;CANTABRIA;52;20.4;2.0;17.1;8:20;23.7;13:10;20;8.1;16.4;17:00;0.7;1002.2;23;997.9;17
16/10/2014;1111X;SANTANDER;CANTABRIA;52;21.8;2.6;16.7;19:50;27.0;15:20;28;6.7;22.8;17:00;4.8;1005.7;24;996.9;15
17/10/2014;1111X;SANTANDER;CANTABRIA;52;22.4;0.0;17.3;2:00;27.4;14:40;19;7.5;19.4;12:50;10.2;1005.8;0;1002.7;15
18/10/2014;1111X;SANTANDER;CANTABRIA;52;24.4;0.0;19.6;Varias;29.2;14:20;20;5.3;15.8;0:20;8.6;1010.3;24;1004.4;0
19/10/2014;1111X;SANTANDER;CANTABRIA;52;20.4;0.0;18.2;23:40;22.5;13:00;10;3.6;8.3;17:00;5.8;1014.6;23;1010.3;0
20/10/2014;1111X;SANTANDER;CANTABRIA;52;19.2;0.0;16.8;5:30;21.5;11:00;34;2.5;6.4;11:20;6.0;1015.2;24;1012.7;4
21/10/2014;1111X;SANTANDER;CANTABRIA;52;18.4;0.4;16.5;21:40;20.4;9:50;29;5.6;10.6;14:10;2.6;1024.7;24;1014.1;3
22/10/2014;1111X;SANTANDER;CANTABRIA;52;16.8;0.0;12.7;23:20;20.9;11:30;9;4.2;8.6;17:50;8.2;1025.6;9;1020.9;24
